value,value_std_dev,nvalue,qcflag,time
396.16,0.11,11,pass,2013-01-29
396.45,0.17,14,pass,2013-01-30
395.96,0.07,15,pass,2013-01-31
395.74,0.23,15,pass,2013-02-01
395.55,0.56,12,pass,2013-02-02
396.82,0.06,7,pass,2013-02-03
397.33,0.09,10,pass,2013-02-05
396.47,0.2,12,pass,2013-02-06
396.56,0.12,13,pass,2013-02-07
396.16,0.17,13,pass,2013-02-08
396.43,0.21,15,pass,2013-02-09
396.71,0.15,10,pass,2013-02-10
395.87,0.17,11,pass,2013-02-12
395.96,0.08,14,pass,2013-02-13
397.69,0.15,4,pass,2013-02-14
397.7,0.13,4,pass,2013-02-15
397.89,0.1,8,pass,2013-02-16
397.4,0.31,14,pass,2013-02-17
397.28,0.09,14,pass,2013-02-18
397.33,0.16,14,pass,2013-02-19
397.21,0.12,4,pass,2013-02-20
396.5,0.12,14,pass,2013-02-21
397.24,0.11,14,pass,2013-02-22
397.08,0.05,13,pass,2013-02-23
397.22,0.27,8,pass,2013-02-24
396.47,0.07,4,pass,2013-02-25
396.7,0.2,11,pass,2013-02-27
396.68,0.07,15,pass,2013-02-28
396.7,0.08,12,pass,2013-03-01
396.61,0.13,15,pass,2013-03-02
399.1,0.54,11,pass,2013-03-03
398.05,0.29,14,pass,2013-03-04
398.39,0.07,7,pass,2013-03-05
396.31,0.07,6,pass,2013-03-07
397.11,0.25,6,pass,2013-03-08
396.92,0.39,14,pass,2013-03-09
396.77,0.34,10,pass,2013-03-10
396.17,0.17,14,pass,2013-03-11
396.87,0.23,11,pass,2013-03-12
397.07,0.26,9,pass,2013-03-13
397.08,0.1,14,pass,2013-03-14
397.11,0.12,14,pass,2013-03-15
397.51,0.09,8,pass,2013-03-16
396.71,0.15,4,pass,2013-03-17
396.71,0.12,3,pass,2013-03-18
398.05,0.33,12,pass,2013-03-19
397.25,0.09,11,pass,2013-03-20
397.15,0.08,14,pass,2013-03-21
397.41,0.3,11,pass,2013-03-22
398.23,0.24,11,pass,2013-03-23
398.26,0.1,6,pass,2013-03-24
397.08,0.1,15,pass,2013-03-25
397.04,0.34,11,pass,2013-03-26
398.29,0.25,13,pass,2013-03-27
398.17,0.1,15,pass,2013-03-28
398.55,0.26,12,pass,2013-03-29
398.32,0.16,6,pass,2013-03-30
398.35,0.17,15,pass,2013-03-31
398.19,0.14,13,pass,2013-04-01
398.24,0.18,7,pass,2013-04-02
398.14,0.07,12,pass,2013-04-03
397.73,0.18,12,pass,2013-04-04
397.74,0.1,6,pass,2013-04-06
397.67,0.2,14,pass,2013-04-07
397.84,0.37,12,pass,2013-04-08
398.22,0.21,10,pass,2013-04-09
398.52,0.25,4,pass,2013-04-10
397.3,0.2,14,pass,2013-04-11
397.65,0.2,11,pass,2013-04-12
397.14,0.11,14,pass,2013-04-13
397.15,0.08,6,pass,2013-04-14
398.77,0.15,13,pass,2013-04-20
399.78,0.1,6,pass,2013-04-21
398.39,0.4,7,pass,2013-04-23
398.21,0.08,15,pass,2013-04-24
399.22,0.59,13,pass,2013-04-25
399.55,0.11,10,pass,2013-04-26
400.05,0.1,7,pass,2013-04-27
399.49,0.13,6,pass,2013-04-29
399.4,0.04,13,pass,2013-04-30
399.45,0.09,14,pass,2013-05-01
399.24,0.11,11,pass,2013-05-02
399.76,0.1,11,pass,2013-05-03
399.83,0.11,14,pass,2013-05-04
399.39,0.19,12,pass,2013-05-05
399.5,0.1,11,pass,2013-05-06
399.54,0.07,10,pass,2013-05-07
400.07,0.19,7,pass,2013-05-09
399.23,0.09,12,pass,2013-05-10
399.4,0.15,8,pass,2013-05-11
399.29,0.08,8,pass,2013-05-12
399.91,0.33,8,pass,2013-05-14
399.56,0.11,7,pass,2013-05-15
400.02,0.42,4,pass,2013-05-16
399.91,0.16,9,pass,2013-05-17
400.1,0.12,10,pass,2013-05-19
400.13,0.13,6,pass,2013-05-20
399.71,0.19,13,pass,2013-05-21
399.99,0.1,14,pass,2013-05-22
399.7,0.12,13,pass,2013-05-23
399.86,0.17,14,pass,2013-05-24
400.0,0.08,14,pass,2013-05-25
400.63,0.25,14,pass,2013-05-26
400.25,0.01,4,pass,2013-05-27
400.3,0.18,12,pass,2013-05-28
400.16,0.32,14,pass,2013-05-29
399.91,0.08,5,pass,2013-05-30
399.09,0.67,4,pass,2013-05-31
398.81,0.31,11,pass,2013-06-01
399.36,0.11,14,pass,2013-06-02
399.45,0.09,13,pass,2013-06-03
399.12,0.12,13,pass,2013-06-04
399.38,0.05,9,pass,2013-06-05
399.27,0.15,14,pass,2013-06-06
398.97,0.14,12,pass,2013-06-07
398.68,0.11,15,pass,2013-06-08
398.19,0.09,6,pass,2013-06-10
397.78,0.2,12,pass,2013-06-11
399.07,0.16,7,pass,2013-06-12
398.98,0.07,7,pass,2013-06-13
398.92,0.11,12,pass,2013-06-14
398.7,0.13,14,pass,2013-06-15
398.47,0.15,10,pass,2013-06-16
397.98,0.06,11,pass,2013-06-17
398.29,0.39,14,pass,2013-06-18
398.01,0.14,14,pass,2013-06-19
398.06,0.15,14,pass,2013-06-20
398.2,0.16,5,pass,2013-06-21
397.99,0.17,11,pass,2013-06-22
398.82,0.1,14,pass,2013-06-23
398.53,0.13,11,pass,2013-06-24
398.58,0.09,15,pass,2013-06-28
398.65,0.13,15,pass,2013-06-29
398.6,0.13,11,pass,2013-06-30
398.76,0.13,15,pass,2013-07-01
398.09,0.15,15,pass,2013-07-02
398.21,0.1,3,pass,2013-07-03
397.54,0.09,10,pass,2013-07-05
397.99,0.15,14,pass,2013-07-09
398.02,0.14,10,pass,2013-07-10
397.67,0.15,9,pass,2013-07-11
397.3,0.26,4,pass,2013-07-12
397.51,0.22,13,pass,2013-07-15
397.12,0.06,14,pass,2013-07-16
396.85,0.07,14,pass,2013-07-17
396.83,0.13,11,pass,2013-07-18
395.41,0.39,4,pass,2013-07-21
396.96,0.34,10,pass,2013-07-23
396.85,0.11,12,pass,2013-07-24
396.92,0.16,15,pass,2013-07-25
397.2,0.11,15,pass,2013-07-26
397.55,0.33,15,pass,2013-07-27
397.19,0.13,15,pass,2013-07-28
396.24,0.39,15,pass,2013-07-29
396.29,0.07,15,pass,2013-07-31
396.76,0.05,15,pass,2013-08-01
396.73,0.24,14,pass,2013-08-02
396.84,0.08,6,pass,2013-08-03
396.77,0.15,3,pass,2013-08-04
395.35,0.16,4,pass,2013-08-05
395.59,0.13,7,pass,2013-08-06
395.44,0.24,7,pass,2013-08-08
395.59,0.1,5,pass,2013-08-09
395.27,0.15,4,pass,2013-08-10
395.52,0.13,11,pass,2013-08-11
395.31,0.1,8,pass,2013-08-12
394.71,0.06,4,pass,2013-08-13
395.37,0.16,12,pass,2013-08-14
394.96,0.22,11,pass,2013-08-15
394.91,0.15,6,pass,2013-08-17
395.03,0.24,10,pass,2013-08-18
395.82,0.09,6,pass,2013-08-20
394.77,0.12,5,pass,2013-08-21
395.29,0.11,13,pass,2013-08-23
394.86,0.25,14,pass,2013-08-24
394.44,0.18,15,pass,2013-08-25
394.44,0.16,11,pass,2013-08-26
394.68,0.16,15,pass,2013-08-27
394.7,0.15,14,pass,2013-08-28
393.73,0.21,9,pass,2013-08-29
393.61,0.19,5,pass,2013-08-30
393.93,0.68,8,pass,2013-08-31
394.65,0.12,15,pass,2013-09-01
394.32,0.19,15,pass,2013-09-02
394.6,0.08,14,pass,2013-09-03
393.38,0.28,14,pass,2013-09-04
393.32,0.13,7,pass,2013-09-05
393.37,0.11,12,pass,2013-09-06
393.3,0.28,10,pass,2013-09-07
393.73,0.22,12,pass,2013-09-08
393.64,0.09,10,pass,2013-09-09
393.61,0.14,8,pass,2013-09-10
392.86,0.08,9,pass,2013-09-11
393.16,0.1,13,pass,2013-09-12
393.13,0.11,10,pass,2013-09-14
392.18,0.18,3,pass,2013-09-15
393.76,0.24,12,pass,2013-09-16
393.57,0.17,10,pass,2013-09-18
393.45,0.09,6,pass,2013-09-19
393.37,0.12,15,pass,2013-09-20
393.48,0.11,15,pass,2013-09-21
393.84,0.05,13,pass,2013-09-22
393.04,0.17,12,pass,2013-09-23
393.39,0.17,9,pass,2013-09-24
393.09,0.18,6,pass,2013-09-25
393.23,0.37,4,pass,2013-09-27
393.66,0.05,5,pass,2013-09-28
393.13,0.08,14,pass,2013-09-29
393.31,0.28,9,pass,2013-09-30
392.93,0.06,12,pass,2013-10-01
393.35,0.07,14,pass,2013-10-02
393.49,0.19,12,pass,2013-10-03
393.24,0.32,12,pass,2013-10-04
393.74,0.29,9,pass,2013-10-05
393.16,0.08,14,pass,2013-10-06
393.39,0.13,9,pass,2013-10-07
393.4,0.13,4,pass,2013-10-08
393.35,0.12,11,pass,2013-10-09
393.33,0.18,13,pass,2013-10-10
393.36,0.14,11,pass,2013-10-11
393.39,0.09,8,pass,2013-10-12
393.41,0.03,14,pass,2013-10-13
393.63,0.08,14,pass,2013-10-16
393.79,0.07,13,pass,2013-10-18
393.87,0.07,15,pass,2013-10-19
393.82,0.07,15,pass,2013-10-20
394.09,0.09,15,pass,2013-10-21
394.06,0.16,15,pass,2013-10-22
393.8,0.08,15,pass,2013-10-23
393.73,0.1,12,pass,2013-10-24
394.17,0.34,4,pass,2013-10-25
394.21,0.13,13,pass,2013-10-26
394.09,0.13,3,pass,2013-10-27
394.06,0.08,12,pass,2013-10-28
394.13,0.11,13,pass,2013-10-29
394.28,0.23,7,pass,2013-10-30
394.32,0.12,14,pass,2013-10-31
394.29,0.09,12,pass,2013-11-01
394.49,0.16,9,pass,2013-11-02
394.32,0.07,14,pass,2013-11-03
394.41,0.07,10,pass,2013-11-04
394.5,0.18,9,pass,2013-11-05
394.38,0.07,13,pass,2013-11-06
394.52,0.09,13,pass,2013-11-07
394.58,0.13,8,pass,2013-11-08
394.53,0.06,15,pass,2013-11-09
395.23,0.18,11,pass,2013-11-10
396.36,0.34,12,pass,2013-11-11
396.71,0.22,11,pass,2013-11-12
396.01,0.19,15,pass,2013-11-13
394.96,0.13,15,pass,2013-11-14
394.88,0.11,9,pass,2013-11-15
394.59,0.07,15,pass,2013-11-16
394.61,0.13,15,pass,2013-11-17
394.66,0.14,10,pass,2013-11-18
394.64,0.13,13,pass,2013-11-19
394.79,0.24,11,pass,2013-11-20
394.78,0.13,14,pass,2013-11-21
395.05,0.18,13,pass,2013-11-22
395.55,0.15,14,pass,2013-11-23
395.97,0.08,14,pass,2013-11-24
396.18,0.16,12,pass,2013-11-25
396.36,0.09,14,pass,2013-11-26
396.26,0.2,10,pass,2013-11-27
395.35,0.15,14,pass,2013-11-28
395.91,0.14,14,pass,2013-11-29
395.98,0.19,12,pass,2013-11-30
396.05,0.13,12,pass,2013-12-01
396.18,0.11,14,pass,2013-12-02
396.36,0.15,15,pass,2013-12-03
396.19,0.17,11,pass,2013-12-04
396.24,0.08,15,pass,2013-12-05
396.42,0.11,10,pass,2013-12-06
396.4,0.05,11,pass,2013-12-07
395.86,0.15,14,pass,2013-12-08
395.89,0.13,12,pass,2013-12-09
395.86,0.18,15,pass,2013-12-10
396.48,0.08,15,pass,2013-12-11
396.39,0.08,15,pass,2013-12-12
396.26,0.06,14,pass,2013-12-13
396.24,0.08,11,pass,2013-12-14
396.28,0.06,14,pass,2013-12-15
396.7,0.13,14,pass,2013-12-16
398.57,0.13,10,pass,2013-12-17
398.21,0.48,10,pass,2013-12-18
397.47,0.18,11,pass,2013-12-20
397.32,0.22,12,pass,2013-12-21
396.95,0.06,14,pass,2013-12-22
397.01,0.06,14,pass,2013-12-23
397.11,0.09,12,pass,2013-12-24
397.61,0.05,13,pass,2013-12-25
397.58,0.07,13,pass,2013-12-26
397.19,0.07,14,pass,2013-12-27
397.43,0.06,15,pass,2013-12-28
397.5,0.25,15,pass,2013-12-29
397.58,0.22,13,pass,2013-12-30
397.67,0.07,8,pass,2013-12-31
397.26,0.05,11,pass,2014-01-01
397.11,0.07,15,pass,2014-01-02
397.01,0.14,15,pass,2014-01-03
397.77,0.13,15,pass,2014-01-04
398.37,0.23,14,pass,2014-01-05
398.19,0.06,13,pass,2014-01-06
398.84,0.4,7,pass,2014-01-07
398.32,0.27,10,pass,2014-01-08
398.54,0.15,11,pass,2014-01-09
397.96,0.22,14,pass,2014-01-10
397.37,0.09,14,pass,2014-01-11
397.31,0.1,13,pass,2014-01-12
397.61,0.16,11,pass,2014-01-13
397.5,0.24,11,pass,2014-01-14
397.49,0.15,14,pass,2014-01-15
397.34,0.12,14,pass,2014-01-16
397.94,0.22,13,pass,2014-01-17
399.03,0.14,14,pass,2014-01-18
398.13,0.14,13,pass,2014-01-19
397.96,0.55,12,pass,2014-01-20
398.59,0.32,13,pass,2014-01-21
397.9,0.22,15,pass,2014-01-22
398.04,0.2,12,pass,2014-01-23
397.28,0.05,15,pass,2014-01-24
397.86,0.12,14,pass,2014-01-25
397.43,0.08,15,pass,2014-01-26
397.68,0.14,15,pass,2014-01-27
397.62,0.09,12,pass,2014-01-28
398.09,0.14,14,pass,2014-01-29
398.08,0.11,15,pass,2014-01-30
397.88,0.13,11,pass,2014-01-31
398.05,0.09,10,pass,2014-02-01
397.82,0.1,13,pass,2014-02-02
397.93,0.05,14,pass,2014-02-03
398.22,0.07,7,pass,2014-02-04
397.97,0.06,14,pass,2014-02-05
397.81,0.06,14,pass,2014-02-06
397.93,0.06,11,pass,2014-02-07
398.09,0.15,8,pass,2014-02-08
397.97,0.07,8,pass,2014-02-09
397.81,0.09,13,pass,2014-02-10
397.82,0.08,6,pass,2014-02-11
397.63,0.31,10,pass,2014-02-12
397.58,0.16,14,pass,2014-02-13
398.34,0.15,8,pass,2014-02-14
397.95,0.12,11,pass,2014-02-15
397.47,0.16,9,pass,2014-02-16
397.65,0.15,9,pass,2014-02-17
398.22,0.08,15,pass,2014-02-19
398.14,0.19,8,pass,2014-02-20
398.74,0.16,15,pass,2014-02-21
398.3,0.13,12,pass,2014-02-22
399.02,0.25,12,pass,2014-02-23
398.41,0.34,10,pass,2014-02-24
397.51,0.18,13,pass,2014-02-25
397.4,0.06,14,pass,2014-02-26
398.27,1.08,9,pass,2014-02-28
397.21,0.05,10,pass,2014-03-01
397.92,0.1,14,pass,2014-03-02
398.63,0.26,10,pass,2014-03-03
398.44,0.1,15,pass,2014-03-05
398.59,0.13,5,pass,2014-03-07
398.57,0.17,11,pass,2014-03-08
398.63,0.2,12,pass,2014-03-09
399.04,0.12,9,pass,2014-03-10
401.29,0.44,7,pass,2014-03-12
400.53,0.19,12,pass,2014-03-13
400.0,0.16,14,pass,2014-03-14
399.77,0.15,12,pass,2014-03-15
401.65,0.24,9,pass,2014-03-17
401.21,0.12,13,pass,2014-03-18
400.68,0.75,4,pass,2014-03-21
399.22,0.21,9,pass,2014-03-23
400.03,0.08,11,pass,2014-03-24
400.34,0.5,6,pass,2014-03-25
400.91,0.28,8,pass,2014-03-26
399.98,0.06,15,pass,2014-03-29
400.16,0.05,15,pass,2014-03-30
400.6,0.09,8,pass,2014-03-31
400.69,0.14,15,pass,2014-04-01
400.45,0.12,15,pass,2014-04-02
400.68,0.14,9,pass,2014-04-03
400.97,0.33,15,pass,2014-04-04
400.75,0.15,6,pass,2014-04-05
401.35,0.04,6,pass,2014-04-06
401.84,0.57,9,pass,2014-04-07
401.23,0.11,7,pass,2014-04-08
401.55,0.1,13,pass,2014-04-09
400.77,0.1,12,pass,2014-04-10
400.63,0.1,13,pass,2014-04-11
400.42,0.08,8,pass,2014-04-12
401.83,0.12,4,pass,2014-04-13
402.11,0.17,11,pass,2014-04-15
401.26,0.11,13,pass,2014-04-16
401.04,0.15,12,pass,2014-04-17
401.48,0.46,2,pass,2014-04-19
402.41,0.19,6,pass,2014-04-20
401.2,0.2,9,pass,2014-04-21
400.96,0.2,15,pass,2014-04-22
401.94,0.32,15,pass,2014-04-23
401.52,0.11,9,pass,2014-04-24
401.06,0.06,15,pass,2014-04-25
402.04,0.47,12,pass,2014-04-26
401.36,0.13,14,pass,2014-04-27
402.49,0.19,10,pass,2014-04-28
401.3,0.26,11,pass,2014-04-29
