CountyIds,COUNTY,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,Duration,ArchiveYear,PercentContained,MajorIncident,time
45,shasta,40.5953,-122.4397,CAL FIRE Shasta-Trinity Unit,Keswick Fire,18.0,2015-07-07 12:34:00+00:00,2015-07-08 16:30:00+00:00,1 days 03:56:00,2015,100.0,True,2015-07-07
12,humboldt,40.1093,-123.774,CAL FIRE Humboldt-Del Norte Unit,Buck Fire,16.0,2015-07-28 17:19:00+00:00,2015-07-31 19:00:00+00:00,3 days 01:41:00,2015,100.0,False,2015-07-28
53,trinity,0.0,0.0,USFS - Six Rivers National Forest,Mad River Complex,0.0,2015-07-30 16:00:00+00:00,2015-08-01 15:25:00+00:00,1 days 23:25:00,2015,100.0,False,2015-07-30
2,alpine,38.598056,-119.751944,US Forest Service - Humboldt - Toiyabe National Forest,Washington Fire,0.0,2015-06-19 19:00:00+00:00,2015-06-22 12:05:00+00:00,2 days 17:05:00,2015,100.0,False,2015-06-19
27,monterey,36.45994,-121.89938,US Forest Service - Los Padres National Forest,Soberanes Fire,132127.0,2016-07-22 08:48:00+00:00,2016-10-13 11:30:00+00:00,83 days 02:42:00,2016,100.0,True,2016-07-22
15,kern,35.6115,-118.45628,Bureau of Land Management,Erskine Fire,48019.0,2016-06-23 15:51:00+00:00,2016-07-11 09:40:00+00:00,17 days 17:49:00,2016,100.0,False,2016-06-23
40,san luis obispo,35.70595,-120.98316,CAL FIRE San Luis Obispo Unit,Chimney Fire,46344.0,2016-08-13 16:03:00+00:00,2016-09-06 07:30:00+00:00,23 days 15:27:00,2016,100.0,True,2016-08-13
36,san bernardino,34.30372,-117.49342,San Bernardino National Forest ,Blue Cut Fire,36274.0,2016-08-16 10:44:00+00:00,2016-08-23 07:45:00+00:00,6 days 21:01:00,2016,100.0,True,2016-08-16
47,siskiyou,41.851000000000006,-123.118,USFS Klamath National Forest,Gap Fire,33867.0,2016-08-27 18:00:00+00:00,2016-08-28 18:15:00+00:00,1 days 00:15:00,2016,100.0,False,2016-08-27
42,santa barbara,0.0,0.0,Los Padres National Forest,Rey Fire ,32606.0,2016-08-18 17:57:00+00:00,2016-09-15 15:20:00+00:00,27 days 21:23:00,2016,100.0,False,2016-08-18
15,kern,35.7506,-118.5678,Sequoia National Forest,Cedar Fire,29322.0,2016-08-16 16:35:00+00:00,2016-10-01 06:00:00+00:00,45 days 13:25:00,2016,100.0,False,2016-08-16
42,santa barbara,34.63445,-120.54421,Vandenberg Air Force Base,Canyon Fire,12518.0,2016-09-17 17:20:00+00:00,2016-09-27 14:00:00+00:00,9 days 20:40:00,2016,100.0,False,2016-09-17
36,san bernardino,34.28771,-117.27338,San Bernardino National Forest,Pilot Fire,8110.0,2016-08-07 12:18:00+00:00,2016-08-16 08:00:00+00:00,8 days 19:42:00,2016,100.0,True,2016-08-07
37,san diego,32.60729,-116.63028,CAL FIRE San Diego Unit,Border Fire,7609.0,2016-06-19 11:03:00+00:00,2016-06-30 18:30:00+00:00,11 days 07:27:00,2016,100.0,True,2016-06-19
42,santa barbara,34.776,-119.643,U.S Los Padres National Forest ,Sherpa Fire,7474.0,2016-06-15 15:21:00+00:00,2016-07-12 14:30:00+00:00,26 days 23:09:00,2016,100.0,True,2016-06-15
10,fresno,36.09974,-120.51057,CAL FIRE Fresno Kings Unit,Mineral Fire,7050.0,2016-08-09 13:08:00+00:00,2016-08-18 19:00:00+00:00,9 days 05:52:00,2016,100.0,True,2016-08-09
57,yolo,38.52513,-122.06788,CAL FIRE Sonoma Lake Napa Unit,Cold Fire,5731.0,2016-08-02 16:36:00+00:00,2016-08-12 15:00:00+00:00,9 days 22:24:00,2016,100.0,True,2016-08-02
"9,31",el dorado,38.96741,-120.9375,CAL FIRE Nevada-Yuba-Placer Unit / El Dorado National Forest,Trailhead Fire,5646.0,2016-06-28 13:55:00+00:00,2016-07-18 09:50:00+00:00,19 days 19:55:00,2016,100.0,True,2016-06-28
"9,31",placer,38.96741,-120.9375,CAL FIRE Nevada-Yuba-Placer Unit / El Dorado National Forest,Trailhead Fire,5646.0,2016-06-28 13:55:00+00:00,2016-07-18 09:50:00+00:00,19 days 19:55:00,2016,100.0,True,2016-06-28
14,inyo,37.75985,-118.95309,Inyo National Forest,Owens River Fire,5443.0,2016-09-17 13:49:00+00:00,2016-09-18 08:10:00+00:00,0 days 18:21:00,2016,100.0,False,2016-09-17
19,los angeles,0.0,0.0,Angeles National Forest,San Gabriel Complex (Formerly Fish & Reservoir Fires),5399.0,2016-06-20 13:59:00+00:00,2018-04-23 15:07:00+00:00,672 days 01:08:00,2016,100.0,False,2016-06-20
19,los angeles,34.31,-118.335,Angeles National Forest ,Marek Fire,4824.0,2016-11-14 05:45:00+00:00,2016-11-14 14:00:00+00:00,0 days 08:15:00,2016,100.0,False,2016-11-14
43,santa clara,37.10632,-121.85318,CAL FIRE Santa Clara Unit,Loma Fire,4474.0,2016-09-26 14:42:00+00:00,2017-09-19 10:30:00+00:00,357 days 19:48:00,2016,100.0,True,2016-09-26
54,tulare,35.984,-118.551,Sequoia National Forest,Meadow Fire,4347.0,2016-10-29 11:15:00+00:00,2016-12-19 13:30:00+00:00,51 days 02:15:00,2016,100.0,False,2016-10-29
17,lake,38.89741,-122.60663999999998,CALFIRE Sonoma-Lake-Napa Unit,Clayton Fire,3929.0,2016-08-13 18:03:00+00:00,2016-08-26 18:00:00+00:00,12 days 23:57:00,2016,100.0,True,2016-08-13
27,monterey,36.38123,-121.20059,CAL FIRE San Benito-Monterey Unit,Metz Fire,3876.0,2016-05-22 15:27:00+00:00,2016-05-25 18:15:00+00:00,3 days 02:48:00,2016,100.0,True,2016-05-22
40,san luis obispo,0.0,0.0,Camp Roberts Fire Department,Roberts Fire,3712.0,2016-05-18 14:27:00+00:00,2016-05-20 18:00:00+00:00,2 days 03:33:00,2016,100.0,False,2016-05-18
10,fresno,36.0749,-120.452041,CAL FIRE Fresno Unit,Curry Fire,2944.0,2016-07-01 17:16:00+00:00,2016-07-05 07:05:00+00:00,3 days 13:49:00,2016,100.0,True,2016-07-01
47,siskiyou,41.62300000000001,-123.557,USFS Klamath National Forest ,Pony Fire,2860.0,2016-06-07 02:45:00+00:00,2016-11-08 10:15:00+00:00,154 days 07:30:00,2016,100.0,False,2016-06-07
26,mono,0.0,0.0,Inyo National Forest,Clark Fire,2819.0,2016-08-04 14:09:00+00:00,2016-08-07 19:14:00+00:00,3 days 05:05:00,2016,100.0,False,2016-08-04
25,modoc,41.2649,-120.3178,Modoc National Forest,Soup Complex,2652.0,2016-09-17 14:37:00+00:00,2016-10-13 11:30:00+00:00,25 days 20:53:00,2016,100.0,False,2016-09-17
18,lassen,40.3915,-120.7845,CAL FIRE Lassen-Modoc Unit,Willard Fire,2575.0,2016-09-11 11:33:00+00:00,2016-09-22 07:00:00+00:00,10 days 19:27:00,2016,100.0,True,2016-09-11
27,monterey,36.01542,-121.25029,Los Padres National Forest,Coleman Fire,2520.0,2016-06-04 14:33:00+00:00,2016-06-20 08:30:00+00:00,15 days 17:57:00,2016,100.0,False,2016-06-04
56,ventura,34.701,-119.144,Los Padres National Forest,Pine Fire,2304.0,2016-06-30 16:55:00+00:00,2016-06-30 16:55:00+00:00,0 days 00:00:00,2016,100.0,False,2016-06-30
10,fresno,37.01591,-119.50507,CAL FIRE Fresno-Kings Unit,Goose Fire,2241.0,2016-07-30 16:40:00+00:00,2016-08-09 18:30:00+00:00,10 days 01:50:00,2016,100.0,True,2016-07-30
10,fresno,36.94536,-119.25959,USFS Sierra National Forest,Sacata Fire,2100.0,2016-10-11 12:58:00+00:00,2016-10-20 07:00:00+00:00,8 days 18:02:00,2016,100.0,False,2016-10-11
15,kern,35.20993,-118.72272,Kern County Fire,Deer Fire,1785.0,2016-07-01 14:05:00+00:00,2016-07-08 19:00:00+00:00,7 days 04:55:00,2016,100.0,True,2016-07-01
49,sonoma,38.80017,-122.82895,CAL FIRE Sonoma-Lake-Napa Unit,Sawmill Fire,1547.0,2016-09-25 10:43:00+00:00,2016-09-29 17:00:00+00:00,4 days 06:17:00,2016,100.0,True,2016-09-25
33,riverside,0.0,0.0,CAL FIRE / Riverside County Fire,Bogart Fire,1470.0,2016-08-30 12:25:00+00:00,2016-09-02 18:10:00+00:00,3 days 05:45:00,2016,100.0,True,2016-08-30
24,merced,37.07147,-121.20155,CAL FIRE Madera-Mariposa-Merced Unit,Dinosaur Fire,1246.0,2016-06-25 23:45:00+00:00,2016-06-26 18:50:00+00:00,0 days 19:05:00,2016,100.0,False,2016-06-25
37,san diego,33.393,-117.35093,Camp Pendleton Military Base,Roblar Fire,1245.0,2016-07-21 16:06:00+00:00,2016-07-30 14:15:00+00:00,8 days 22:09:00,2016,100.0,False,2016-07-21
19,los angeles,34.36763,-118.57245,Los Angeles County Fire,Sage Fire,1109.0,2016-07-09 12:04:00+00:00,2016-07-16 12:00:00+00:00,6 days 23:56:00,2016,100.0,False,2016-07-09
55,tuolumne,37.79635,-120.32484,CAL FIRE Tuolumne-Calaveras Unit,Marshes Fire,1080.0,2016-09-26 12:20:00+00:00,2016-10-04 22:00:00+00:00,8 days 09:40:00,2016,100.0,True,2016-09-26
4,butte,39.6871,-121.571,CAL FIRE / Butte County Fire,Saddle Fire,850.0,2016-09-05 16:28:00+00:00,2016-09-12 14:51:00+00:00,6 days 22:23:00,2016,100.0,True,2016-09-05
47,siskiyou,41.7813,-122.611,CAL FIRE Siskiyou Unit,Grade Fire,710.0,2016-08-24 14:55:00+00:00,2016-08-30 06:45:00+00:00,5 days 15:50:00,2016,100.0,True,2016-08-24
26,mono,37.97,-119.14,Inyo National Forest,Marina Fire,650.0,2016-06-25 06:30:00+00:00,2016-07-09 08:30:00+00:00,14 days 02:00:00,2016,100.0,False,2016-06-25
12,humboldt,41.28486,-123.82268,CAL Fire Humboldt-Del Norte Unit,Tully Fire,599.0,2016-08-22 16:03:00+00:00,2016-09-04 06:55:00+00:00,12 days 14:52:00,2016,100.0,True,2016-08-22
15,kern,34.913000000000004,118.9082,Kern County Fire,Fort Fire,554.0,2016-07-08 11:15:00+00:00,2016-07-10 19:37:00+00:00,2 days 08:22:00,2016,100.0,False,2016-07-08
4,butte,39.6708,-121.7192,CAL FIRE Butte Unit,99 Fire,550.0,2016-08-02 14:35:00+00:00,2016-08-03 08:00:00+00:00,0 days 17:25:00,2016,100.0,False,2016-08-02
15,kern,35.2013,-118.7212,Kern County Fire Department,Range Fire,518.0,2016-08-26 10:10:00+00:00,2016-08-29 10:30:00+00:00,3 days 00:20:00,2016,100.0,False,2016-08-26
52,tehama,40.0353,-122.56938999999998,CAL FIRE Tehama-Glenn Unit,Colyear Fire,464.0,2016-06-30 13:32:00+00:00,2016-07-04 07:45:00+00:00,3 days 18:13:00,2016,100.0,True,2016-06-30
5,calaveras,38.1874,-120.6381,CAL FIRE Tuolumne-Calaveras Unit,Willow Fire,450.0,2016-08-28 13:07:00+00:00,2016-08-31 18:50:00+00:00,3 days 05:43:00,2016,100.0,True,2016-08-28
45,shasta,40.36873,-122.72913,CAL FIRE Shasta-Trinity Unit,Fiddler Fire,441.0,2016-07-08 22:45:00+00:00,2016-07-12 07:00:00+00:00,3 days 08:15:00,2016,100.0,True,2016-07-08
58,yuba,36.16965,-121.38775,CAL FIRE Nevada-Yuba-Placer Unit,Beale Fire,400.0,2016-08-18 15:35:00+00:00,2016-08-18 21:30:00+00:00,0 days 05:55:00,2016,100.0,False,2016-08-18
54,tulare,36.1648,-118.73906,US Forest Service - Sequoia National Forest,Tule Fire,395.0,2016-08-22 22:00:00+00:00,2016-11-08 10:15:00+00:00,77 days 12:15:00,2016,100.0,False,2016-08-22
25,modoc,41.4657,-120.9066,CAL FIRE Lassen-Modoc Unit,Howard Fire,380.0,2016-09-11 14:15:00+00:00,2016-09-14 18:00:00+00:00,3 days 03:45:00,2016,100.0,False,2016-09-11
3,amador,38.385,-121.003611,CAL FIRE Amador- El Dorado Unit,Rancho Fire,372.0,2016-06-28 19:02:00+00:00,2016-06-29 07:30:00+00:00,0 days 12:28:00,2016,100.0,False,2016-06-28
52,tehama,40.30594,-122.1295,CAL FIRE Tehama-Glenn Unit,Hog Fire,360.0,2016-09-13 23:10:00+00:00,2016-09-13 14:30:00+00:00,-1 days +15:20:00,2016,100.0,True,2016-09-13
5,calaveras,38.08056,-120.81394,CAL FIRE Tuolumne Calaveras Unit,Pacheco Fire,341.0,2016-07-12 13:14:00+00:00,2016-07-16 18:30:00+00:00,4 days 05:16:00,2016,100.0,False,2016-07-12
5,calaveras,38.02845,-120.61153,CAL FIRE Tuolumne-Calaveras Unit,Appaloosa Fire,310.0,2016-07-02 14:55:00+00:00,2016-07-08 19:32:00+00:00,6 days 04:37:00,2016,100.0,False,2016-07-02
15,kern,0.0,0.0,Kern County Fire Department,Flat Fire,306.0,2016-09-19 14:13:00+00:00,2016-09-21 09:30:00+00:00,1 days 19:17:00,2016,100.0,False,2016-09-19
15,kern,35.4976,-118.5097,USFS Sequoia National Forest,Havilah Fire,304.0,2016-08-28 18:50:00+00:00,2016-08-28 18:50:00+00:00,0 days 00:00:00,2016,100.0,False,2016-08-28
51,sutter,39.188321,-121.78003,Beale Air Force Base,Butte Fire,300.0,2016-09-20 09:30:00+00:00,2016-09-20 18:00:00+00:00,0 days 08:30:00,2016,100.0,False,2016-09-20
10,fresno,36.88286,-119.654,CAL FIRE Fresno-Kings Unit,DeWolf Fire,278.0,2016-05-25 01:03:00+00:00,2016-05-25 08:00:00+00:00,0 days 06:57:00,2016,100.0,False,2016-05-25
57,yolo,38.69971,-122.15457,CAL FIRE Sonoma-Lake-Napa Unit,Creek Fire,277.0,2016-06-26 15:45:00+00:00,2016-06-27 06:15:00+00:00,0 days 14:30:00,2016,100.0,False,2016-06-26
32,plumas,39.92,-121.32,US Forest Service - Plumas NF,Tobin Fire,248.0,2016-09-26 13:23:00+00:00,2016-10-06 17:15:00+00:00,10 days 03:52:00,2016,100.0,False,2016-09-26
35,san benito,0.0,0.0,CAL FIRE San Benito-Monterey Unit,King Fire ,237.0,2016-06-17 14:30:00+00:00,2016-06-20 06:00:00+00:00,2 days 15:30:00,2016,100.0,True,2016-06-17
15,kern,35.68313,-118.21793,Kern County Fire / Sequoia National Forest ,Onyx Fire,221.0,2016-07-13 17:08:00+00:00,2016-07-14 12:00:00+00:00,0 days 18:52:00,2016,100.0,False,2016-07-13
42,santa barbara,34.75134,-120.55297,Vandenberg Air Force Base,Washington Fire,215.0,2016-09-22 14:20:00+00:00,2016-09-27 14:00:00+00:00,4 days 23:40:00,2016,100.0,False,2016-09-22
17,lake,39.12366,-122.50373,CAL FIRE Sonoma-Lake-Napa Unit,Reservoir Fire,215.0,2016-06-26 16:00:00+00:00,2016-06-28 20:00:00+00:00,2 days 04:00:00,2016,100.0,True,2016-06-26
1,alameda,37.74369,-121.58677,CAL FIRE Santa Clara Unit,Grant Fire,211.0,2016-06-25 16:11:00+00:00,2016-06-26 07:00:00+00:00,0 days 14:49:00,2016,100.0,False,2016-06-25
3,amador,38.26874,-120.90265,CAL FIRE Amador El-Dorado Unit,Camanche Fire,210.0,2016-06-17 14:54:00+00:00,2016-06-21 18:30:00+00:00,4 days 03:36:00,2016,100.0,True,2016-06-17
10,fresno,36.92244,-119.39619,CAL FIRE Fresno County Fire,Big Fire,188.0,2016-07-11 14:30:00+00:00,2016-07-13 17:30:00+00:00,2 days 03:00:00,2016,100.0,False,2016-07-11
9,el dorado,38.93449,-120.10744,CAL FIRE Amador- El Dorado Unit / USFS El Dorado National Forest / Lake Valley Fire,Emerald Fire,176.0,2016-10-14 01:28:00+00:00,2016-10-17 11:45:00+00:00,3 days 10:17:00,2016,100.0,True,2016-10-14
33,riverside,0.0,0.0,CAL FIRE Riverside County Fire Unit,Briggs Fire,173.0,2016-07-12 15:20:00+00:00,2016-07-15 08:00:00+00:00,2 days 16:40:00,2016,100.0,False,2016-07-12
31,placer,38.8390117,-121.3090268,CAL FIRE Nevada-Yuba-Placer Unit,Athens Fire,169.0,2016-05-17 15:06:00+00:00,2016-05-19 18:00:00+00:00,2 days 02:54:00,2016,100.0,False,2016-05-17
10,fresno,36.84479,-119.34487,CAL FIRE / Fresno County Fire,Sunny Fire,158.0,2016-09-03 14:44:00+00:00,2016-09-06 18:15:00+00:00,3 days 03:31:00,2016,100.0,True,2016-09-03
19,los angeles,34.276,-118.354,LA County Fire Department/Angeles National Forest,Wheatland Fire,156.0,2016-05-23 14:15:00+00:00,2016-05-25 18:45:00+00:00,2 days 04:30:00,2016,100.0,False,2016-05-23
10,fresno,0.0,0.0,CAL FIRE Fresno-Kings Unit,Hills Fire,151.0,2016-04-28 17:45:00+00:00,2016-04-29 17:15:00+00:00,0 days 23:30:00,2016,100.0,False,2016-04-28
8,del norte,37.75972,-120.029626,Stanislaus National Forest,Old Fire,150.0,2016-09-13 13:55:00+00:00,2016-09-17 18:00:00+00:00,4 days 04:05:00,2016,100.0,False,2016-09-13
30,orange,33.6542,-117.5221,Cleveland National Forest,Holy Fire,150.0,2016-08-31 04:10:00+00:00,2016-09-05 06:55:00+00:00,5 days 02:45:00,2016,100.0,False,2016-08-31
40,san luis obispo,35.61960999999999,-120.39993,CAL FIRE San Luis Obispo Unit,Shedd Fire,150.0,2016-05-10 16:11:00+00:00,2016-05-10 18:45:00+00:00,0 days 02:34:00,2016,100.0,False,2016-05-10
39,san joaquin,37.62215,-121.36665,CAL FIRE Santa Clara Unit,Bird Fire,147.0,2016-08-20 08:35:00+00:00,2016-08-20 18:45:00+00:00,0 days 10:10:00,2016,100.0,False,2016-08-20
10,fresno,36.14161,-120.62048,CAL FIRE Fresno-Kings Unit,Frame Fire,145.0,2016-07-04 17:15:00+00:00,2016-07-07 19:00:00+00:00,3 days 01:45:00,2016,100.0,False,2016-07-04
50,stanislaus,0.0,0.0,CAL FIRE Santa Clara Unit,Maze Fire,140.0,2016-08-04 15:45:00+00:00,2016-08-04 20:00:00+00:00,0 days 04:15:00,2016,100.0,False,2016-08-04
33,riverside,33.476894,-117.140883,CAL FIRE Riverside County Fire,Temecula Fire,139.0,2016-06-04 11:40:00+00:00,2016-06-07 18:15:00+00:00,3 days 06:35:00,2016,100.0,True,2016-06-04
15,kern,35.60747999999999,-118.94811,Kern County Fire,Famoso Fire,138.0,2016-07-15 23:55:00+00:00,2016-07-16 07:40:00+00:00,0 days 07:45:00,2016,100.0,False,2016-07-15
10,fresno,36.78769000000001,-119.38248,CAL FIRE Fresno-Kings Unit,Avocado Fire,132.0,2016-05-15 16:38:00+00:00,2016-05-17 19:10:00+00:00,2 days 02:32:00,2016,100.0,False,2016-05-15
4,butte,39.4403,-121.42647,CAL FIRE Butte Unit,Bangor Fire,130.0,2016-09-22 11:45:00+00:00,2016-09-23 10:30:00+00:00,0 days 22:45:00,2016,100.0,False,2016-09-22
10,fresno,37.0099,-119.5792,CAL FIRE Fresno County Fire,Green Fire,123.0,2016-07-15 16:45:00+00:00,2016-07-16 18:00:00+00:00,1 days 01:15:00,2016,100.0,True,2016-07-15
26,mono,0.0,0.0,Inyo National Forest,Rock Creek Fire,122.0,2016-08-05 15:45:00+00:00,2016-08-07 19:33:00+00:00,2 days 03:48:00,2016,100.0,False,2016-08-05
50,stanislaus,37.17072,-121.42238,CAL FIRE Santa Clara Unit,Coe Fire,120.0,2016-06-07 16:30:00+00:00,2016-06-09 17:10:00+00:00,2 days 00:40:00,2016,100.0,False,2016-06-07
43,santa clara,37.41896,-121.79668999999998,CAL FIRE Santa Clara Unit,Sierra Fire,114.0,2016-07-30 17:25:00+00:00,2016-07-31 18:30:00+00:00,1 days 01:05:00,2016,100.0,False,2016-07-30
4,butte,39.595,-121.6008,CAL FIRE Butte Unit,Coal Fire,112.0,2016-06-20 16:38:00+00:00,2016-06-20 19:50:00+00:00,0 days 03:12:00,2016,100.0,False,2016-06-20
20,madera,37.25601,-119.65776,CAL FIRE Madera-Mariposa-Merced Unit,Broken Fire,103.0,2016-07-04 11:53:00+00:00,2016-07-06 20:00:00+00:00,2 days 08:07:00,2016,100.0,False,2016-07-04
45,shasta,40.0,-121.93923,CAL FIRE Shasta-Trinity Unit,Cow Fire,100.0,2016-09-25 07:15:00+00:00,2016-09-25 13:15:00+00:00,0 days 06:00:00,2016,100.0,False,2016-09-25
43,santa clara,0.0,0.0,CAL FIRE San Mateo-Santa Clara Unit,Bailey Fire,100.0,2016-08-17 15:19:00+00:00,2016-08-18 19:50:00+00:00,1 days 04:31:00,2016,100.0,False,2016-08-17
15,kern,35.24504,-118.60344,Kern County Fire,Hart Fire,100.0,2016-08-04 17:10:00+00:00,2016-08-07 20:15:00+00:00,3 days 03:05:00,2016,100.0,False,2016-08-04
50,stanislaus,0.0,0.0,CAL FIRE Santa Clara Unit,Diablo Fire,100.0,2016-08-03 16:08:00+00:00,2016-08-04 07:45:00+00:00,0 days 15:37:00,2016,100.0,False,2016-08-03
27,monterey,35.85093,-120.81081,CAL FIRE San Benito-Monterey Unit,Bradley Fire,100.0,2016-07-22 15:15:00+00:00,2016-07-23 08:45:00+00:00,0 days 17:30:00,2016,100.0,False,2016-07-22
37,san diego,32.9612,-116.7945,CAL FIRE San Diego,Feather Fire,100.0,2016-07-18 13:08:00+00:00,2016-07-20 13:45:00+00:00,2 days 00:37:00,2016,100.0,False,2016-07-18
35,san benito,5487.0,-120.841536,CAL FIRE San Benito-Monterey Unit,Mercury Fire,95.0,2016-07-09 12:43:00+00:00,2016-07-10 19:30:00+00:00,1 days 06:47:00,2016,100.0,False,2016-07-09
4,butte,39.33035,-121.78973,CAL FIRE Butte Unit,Dunstone Fire,91.0,2016-05-27 13:43:00+00:00,2016-05-27 17:00:00+00:00,0 days 03:17:00,2016,100.0,False,2016-05-27
4,butte,39.79547,-121.71662,CAL FIRE Butte Unit,Santos Fire,88.0,2016-08-26 15:30:00+00:00,2016-08-30 18:40:00+00:00,4 days 03:10:00,2016,100.0,True,2016-08-26
52,tehama,40.07846,-122.2071,CAL FIRE Tehama-Glen Unit,Flores Fire,88.0,2016-07-01 13:54:00+00:00,2016-07-01 17:45:00+00:00,0 days 03:51:00,2016,100.0,False,2016-07-01
31,placer,38.86804,-121.37704,CAL FIRE Nevada Yuba Placer Unit,Moore Fire,88.0,2016-06-21 12:24:00+00:00,2016-06-21 15:45:00+00:00,0 days 03:21:00,2016,100.0,False,2016-06-21
34,sacramento,38.517772,-121.103642,CAL FIRE Amador-Eldorado Unit,Scott Fire,87.0,2016-07-10 15:30:00+00:00,2016-07-11 06:35:00+00:00,0 days 15:05:00,2016,100.0,False,2016-07-10
40,san luis obispo,35.70821,-120.82266,CAL FIRE San Luis Obispo Unit,Frazier Fire,86.0,2016-06-27 12:07:00+00:00,2016-06-29 17:00:00+00:00,2 days 04:53:00,2016,100.0,False,2016-06-27
20,madera,37.3228,-119.7738,CAL FIRE Madera-Mariposa-Merced Unit,Grub Fire,85.0,2016-08-04 14:13:00+00:00,2016-08-06 19:50:00+00:00,2 days 05:37:00,2016,100.0,False,2016-08-04
55,tuolumne,37.927613,-120.528836,CAL FIRE Tuolumne-Calaveras Unit,Tulloch Fire,85.0,2016-05-30 15:10:00+00:00,2016-06-01 19:45:00+00:00,2 days 04:35:00,2016,100.0,True,2016-05-30
57,yolo,38.8866,-122.04726,CAL FIRE Sonoma-Lake-Napa Unit,Dunnigan Fire,84.0,2016-07-15 14:00:00+00:00,2016-07-15 15:40:00+00:00,0 days 01:40:00,2016,100.0,False,2016-07-15
5,calaveras,0.0,0.0,CAL FIRE Tuolumne-Calaveras Unit,Cheyenne Fire,83.0,2016-06-15 12:46:00+00:00,2016-06-16 10:00:00+00:00,0 days 21:14:00,2016,100.0,True,2016-06-15
35,san benito,36.49914,-121.04993,CAL FIRE San Benito Monterey Unit,Old Fire,83.0,2016-06-12 12:45:00+00:00,2016-06-12 15:45:00+00:00,0 days 03:00:00,2016,100.0,False,2016-06-12
52,tehama,40.19611,-122.26736,CAL FIRE Tehama-Glenn Unit,Baker Fire,80.0,2016-08-03 17:27:00+00:00,2016-08-04 07:50:00+00:00,0 days 14:23:00,2016,100.0,False,2016-08-03
20,madera,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Serpa Fire,80.0,2016-07-21 12:53:00+00:00,2016-07-25 19:20:00+00:00,4 days 06:27:00,2016,100.0,True,2016-07-21
52,tehama,39.7947,-121.857,CAL FIRE Tehama Glenn Unit,Hoag Fire,80.0,2016-06-11 14:30:00+00:00,2016-06-11 16:15:00+00:00,0 days 01:45:00,2016,100.0,False,2016-06-11
56,ventura,36.92244,-119.39619,Ventura County Fire Department,Sherwood Fire,78.0,2016-07-13 15:52:00+00:00,2016-07-15 14:00:00+00:00,1 days 22:08:00,2016,100.0,False,2016-07-13
45,shasta,40.68192,-122.4096,CAL FIRE Shasta-Trinity Unit / Shasta Lake City Fire Department,Lake Fire,75.0,2016-09-10 15:45:00+00:00,2016-09-12 19:00:00+00:00,2 days 03:15:00,2016,100.0,False,2016-09-10
10,fresno,36.6543,-119.5327,CAL FIRE Fresno-Kings unit,Newmark Fire,70.0,2016-09-23 12:40:00+00:00,2016-09-24 20:00:00+00:00,1 days 07:20:00,2016,100.0,False,2016-09-23
27,monterey,36.2833,-121.3306,CAL FIRE San Benito-Monterey Unit,Arroyo Fire,70.0,2016-06-18 16:47:00+00:00,2016-06-20 18:15:00+00:00,2 days 01:28:00,2016,100.0,False,2016-06-18
37,san diego,33.41639,-117.08829,CAL FIRE San Diego Unit,Pala Fire,70.0,2016-05-31 13:48:00+00:00,2016-06-07 06:45:00+00:00,6 days 16:57:00,2016,100.0,True,2016-05-31
17,lake,39.0863,-122.7891,CAL FIRE Sonoma-Lake-Napa Unit,Foothill Fire,69.0,2016-07-19 17:16:00+00:00,2016-07-22 18:15:00+00:00,3 days 00:59:00,2016,100.0,True,2016-07-19
28,napa,38.40958,-122.43172,CAL FIRE Sonoma-Lake-Napa Unit,Creek Fire,65.0,2016-10-10 16:13:00+00:00,2016-10-12 18:00:00+00:00,2 days 01:47:00,2016,100.0,True,2016-10-10
15,kern,35.77135,-120.251,Kern County Fire Department,Cotton Fire,61.0,2016-06-11 15:04:00+00:00,2016-06-12 12:30:00+00:00,0 days 21:26:00,2016,100.0,False,2016-06-11
48,solano,38.33475,-122.02564,CAL FIRE Sonoma-Lake-Napa Unit/Vacaville Fire Department,Oak Fire,57.0,2016-07-22 13:01:00+00:00,2016-07-22 16:07:00+00:00,0 days 03:06:00,2016,100.0,False,2016-07-22
5,calaveras,37.98171,-120.64241,CAL FIRE Tuolumne-Calaveras Unit,Baker Fire,57.0,2016-07-21 15:06:00+00:00,2016-07-22 19:00:00+00:00,1 days 03:54:00,2016,100.0,True,2016-07-21
47,siskiyou,0.0,0.0,CAL FIRE Siskiyou Unit,Mill Fire,56.0,2016-05-19 15:37:00+00:00,2016-05-21 19:00:00+00:00,2 days 03:23:00,2016,100.0,False,2016-05-19
27,monterey,36.1934,-120.9293,CAL FIRE San Benito-Monterey Unit,Lowe Fire,52.0,2016-06-23 17:57:00+00:00,2016-06-24 18:20:00+00:00,1 days 00:23:00,2016,100.0,False,2016-06-23
23,mendocino,39.7299,-123.5044,CAL FIRE Mendocino Unit,Ruff Fire ,50.0,2016-09-10 14:06:00+00:00,2016-09-15 09:10:00+00:00,4 days 19:04:00,2016,100.0,False,2016-09-10
36,san bernardino,34.3183,-117.3189,San Bernardino County Fire ,Spring Fire,50.0,2016-09-07 16:53:00+00:00,2016-09-09 06:00:00+00:00,1 days 13:07:00,2016,100.0,False,2016-09-07
