,CountyIds,Counties,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,ArchiveYear,PercentContained,MajorIncident,time,value,value_std_dev,nvalue,qcflag
912,"19,56",Ventura,34.235,-118.70128,Ventura County Fire Dept. and Los Angeles County Fire Dept.,Woolsey Fire,96949.0,2018-11-08 14:24:00+00:00,2019-01-04 08:42:00+00:00,2018,100.0,True,2018-11-08,407.06,0.2,10,pass
913,56,Ventura,34.22685,-118.93444,"Unified Command: CAL FIRE, Ventura County Fire, Ventura Sheriff Dept, LA County Fire, LA City Fire, LA Sherriff Dept, LA Police Dept",Hill Fire,4531.0,2018-11-08 14:03:00+00:00,2019-01-04 08:43:00+00:00,2018,100.0,True,2018-11-08,407.06,0.2,10,pass
914,48,Solano,38.21396,-121.9424,Suisun City Fire Protection District,Nurse Fire,1500.0,2018-11-08 13:28:00+00:00,2019-01-04 08:47:00+00:00,2018,100.0,False,2018-11-08,407.06,0.2,10,pass
915,18,Lassen,40.83116,-120.19336,CAL FIRE Lassen - Modoc Unit,Horn Fire,88.0,2018-11-08 11:25:00+00:00,2019-01-04 08:47:00+00:00,2018,100.0,False,2018-11-08,407.06,0.2,10,pass
916,23,Mendocino,39.62194,-123.28774,CAL FIRE Mendocino Unit,Brushy Fire,35.0,2018-11-08 11:58:00+00:00,2019-01-04 08:49:00+00:00,2018,100.0,False,2018-11-08,407.06,0.2,10,pass
917,22,Mariposa,37.6549,-119.88581,USFS Sierra National Forest ,Ferguson Fire,96901.0,2018-07-13 21:36:00+00:00,2019-01-04 09:48:00+00:00,2018,100.0,False,2018-07-13,409.48,0.18,15,pass
918,25,Modoc,41.29363,-120.11461,BLM Northern District (NOD) ,Eagle Fire,2100.0,2018-07-13 22:03:00+00:00,2019-01-04 09:46:00+00:00,2018,100.0,False,2018-07-13,409.48,0.18,15,pass
919,36,San Bernardino,34.171786,-117.35606,CAL FIRE San Bernardino Unit,Gray Fire,12.0,2018-07-13 14:32:00+00:00,2019-01-04 09:47:00+00:00,2018,100.0,False,2018-07-13,409.48,0.18,15,pass
920,"28,57",Napa,38.80583,-122.18183,CAL FIRE Sonoma-Lake-Napa Unit,County Fire,90288.0,2018-06-30 14:12:00+00:00,2019-01-04 09:57:00+00:00,2018,100.0,True,2018-06-30,409.64,0.14,11,pass
921,"28,57",Yolo,38.80583,-122.18183,CAL FIRE Sonoma-Lake-Napa Unit,County Fire,90288.0,2018-06-30 14:12:00+00:00,2019-01-04 09:57:00+00:00,2018,100.0,True,2018-06-30,409.64,0.14,11,pass
922,36,San Bernardino,34.17711,-117.15381,San Bernardino National Forest,Creek Fire,33.0,2018-06-30 12:12:00+00:00,2019-01-04 09:57:00+00:00,2018,100.0,False,2018-06-30,409.64,0.14,11,pass
923,"45,53",Shasta,40.9425,-122.43,USFS Shasta-Trinity National Forest,Delta Fire,63311.0,2018-09-05 12:51:00+00:00,2019-01-04 09:07:00+00:00,2018,100.0,False,2018-09-05,405.96,0.18,15,pass
924,"45,53",Trinity,40.9425,-122.43,USFS Shasta-Trinity National Forest,Delta Fire,63311.0,2018-09-05 12:51:00+00:00,2019-01-04 09:07:00+00:00,2018,100.0,False,2018-09-05,405.96,0.18,15,pass
925,45,Shasta,40.896,-122.219,USFS Shasta-Trinity National Forest,Hirz Fire,46150.0,2018-08-09 01:55:00+00:00,2019-01-04 09:21:00+00:00,2018,100.0,True,2018-08-09,407.26,0.04,12,pass
926,45,Shasta,40.99344,-121.52225,CAL FIRE Shasta-Trinity Unit,Hat Fire,1900.0,2018-08-09 14:34:00+00:00,2019-01-04 09:21:00+00:00,2018,100.0,True,2018-08-09,407.26,0.04,12,pass
927,37,San Diego,33.076239,-116.90298500000002,CAL FIRE San Diego Unit,Rangeland Fire,250.0,2018-08-09 13:09:00+00:00,2019-01-04 09:21:00+00:00,2018,100.0,False,2018-08-09,407.26,0.04,12,pass
928,28,Napa,38.27229000000001,-122.26389,CAL FIRE Sonoma-Lake Napa Unit,Syar Fire,10.0,2018-08-09 14:21:00+00:00,2019-01-04 09:20:00+00:00,2018,100.0,False,2018-08-09,407.26,0.04,12,pass
929,25,Modoc,41.38544,-121.04386,Modoc National Forest,Stone Fire,39387.0,2018-08-15 18:05:00+00:00,2019-01-04 09:20:00+00:00,2018,100.0,False,2018-08-15,407.01,0.13,11,pass
930,54,Tulare,35.79012,-118.7393,CAL FIRE Tulare Unit,River Fire,668.0,2018-08-15 17:14:00+00:00,2019-01-04 09:19:00+00:00,2018,100.0,False,2018-08-15,407.01,0.13,11,pass
931,55,Tuolumne,38.349,-119.929,Stanislaus National Forest,Donnell Fire,36450.0,2018-08-01 17:48:00+00:00,2019-01-04 09:26:00+00:00,2018,100.0,False,2018-08-01,407.53,0.08,15,pass
932,31,Placer,38.82426,-121.451307,CAL FIRE Nevada-Yuba-Placer Unit,Sunset Fire,700.0,2018-08-01 13:11:00+00:00,2019-01-04 09:28:00+00:00,2018,100.0,False,2018-08-01,407.53,0.08,15,pass
933,23,Mendocino,38.8802,-123.0496,CAL FIRE Mendocino Unit,Western Fire,106.0,2018-08-01 15:53:00+00:00,2019-01-04 09:26:00+00:00,2018,100.0,False,2018-08-01,407.53,0.08,15,pass
934,9,El Dorado,38.645,-120.874167,CAL FIRE Amador - El Dorado Unit,Bumper Fire,67.0,2018-08-01 13:57:00+00:00,2019-01-04 09:28:00+00:00,2018,100.0,True,2018-08-01,407.53,0.08,15,pass
935,9,El Dorado,38.82128,-121.03918,CAL FIRE Amador - El Dorado Unit,Omega Fire,66.0,2018-08-01 14:40:00+00:00,2019-01-04 09:27:00+00:00,2018,100.0,True,2018-08-01,407.53,0.08,15,pass
936,30,Orange,33.69888,-117.52055,Cleveland National Forest,Holy Fire,23136.0,2018-08-06 13:20:00+00:00,2019-01-04 09:23:00+00:00,2018,100.0,False,2018-08-06,406.8,0.16,13,pass
937,16,Kings,35.97896,-119.98329,Kings County Fire Department,Five Fire,2995.0,2018-08-06 17:29:00+00:00,2019-01-04 09:23:00+00:00,2018,100.0,False,2018-08-06,406.8,0.16,13,pass
938,27,Monterey,35.84777800000001,-120.343056,CAL FIRE San Benito-Monterey Unit,Turkey Fire,2225.0,2018-08-06 12:59:00+00:00,2019-01-04 09:23:00+00:00,2018,100.0,False,2018-08-06,406.8,0.16,13,pass
939,5,Calaveras,38.061298,-120.872244,CAL FIRE Tuolumne-Calaveras Unit,South Fire,290.0,2018-08-06 16:26:00+00:00,2019-01-04 09:23:00+00:00,2018,100.0,False,2018-08-06,406.8,0.16,13,pass
940,33,Riverside,33.759722,-117.460278,CAL FIRE/Riverside County Fire Department,Terra Fire,35.0,2018-08-06 14:19:00+00:00,2019-01-04 09:23:00+00:00,2018,100.0,False,2018-08-06,406.8,0.16,13,pass
941,37,San Diego,33.05737,-116.77154,CAL FIRE San Diego Unit,Casner Fire,14.0,2018-08-06 10:31:00+00:00,2019-01-04 09:24:00+00:00,2018,100.0,False,2018-08-06,406.8,0.16,13,pass
942,17,Lake,39.0674,-122.59848,CAL FIRE Sonoma-Lake-Napa Unit,Pawnee Fire,15185.0,2018-06-23 17:21:00+00:00,2019-01-04 10:01:00+00:00,2018,100.0,True,2018-06-23,410.76,0.24,14,pass
943,52,Tehama,40.35068,-121.77867,CAL FIRE Tehama-Glenn Unit,Lane Fire,3716.0,2018-06-23 11:38:00+00:00,2019-01-04 10:02:00+00:00,2018,100.0,True,2018-06-23,410.76,0.24,14,pass
944,45,Shasta,40.52909,-122.17457,CAL FIRE Shasta-Trinity Unit,Bascom Fire,328.0,2018-06-23 12:54:00+00:00,2019-01-04 10:02:00+00:00,2018,100.0,False,2018-06-23,410.76,0.24,14,pass
945,52,Tehama,40.18395,-122.27573999999998,CAL FIRE Tehama-Glenn Unit,Stoll Fire,268.0,2018-06-23 12:52:00+00:00,2019-01-04 10:02:00+00:00,2018,100.0,True,2018-06-23,410.76,0.24,14,pass
946,52,Tehama,40.12791,-122.19792,Tehama County Fire Department,Sierra Fire,170.0,2018-06-23 13:15:00+00:00,2019-01-04 10:02:00+00:00,2018,100.0,False,2018-06-23,410.76,0.24,14,pass
947,19,Los Angeles,34.53765,-118.75495,Los Padres National Forest,Canyon Fire,62.0,2018-06-23 19:39:00+00:00,2019-01-04 10:01:00+00:00,2018,100.0,False,2018-06-23,410.76,0.24,14,pass
948,33,Riverside,0.0,0.0,San Bernardino National Forest,Cranston Fire,13139.0,2018-07-25 11:41:00+00:00,2019-01-04 09:36:00+00:00,2018,100.0,False,2018-07-25,408.29,0.19,11,pass
949,7,Contra Costa,37.89612,-121.85847,Unified Command: CAL FIRE Santa Clara Unit & East Contra Costa Fire,Marsh Fire,247.0,2018-07-25 14:41:00+00:00,2019-01-04 09:34:00+00:00,2018,100.0,True,2018-07-25,408.29,0.19,11,pass
950,35,San Benito,36.796,-121.40604,CAL FIRE San Benito-Monterey Unit,Hidden Fire,39.0,2018-07-25 14:11:00+00:00,2019-01-04 09:35:00+00:00,2018,100.0,False,2018-07-25,408.29,0.19,11,pass
951,1,Alameda,37.71173,-121.55604,CAL FIRE Santa Clara Unit,Patterson Fire,34.0,2018-07-25 16:05:00+00:00,2019-01-04 09:34:00+00:00,2018,100.0,False,2018-07-25,408.29,0.19,11,pass
952,43,Santa Clara,37.07793,-121.600023,CAL FIRE Santa Clara Unit,Church Fire,20.0,2018-07-25 16:14:00+00:00,2019-01-04 09:33:00+00:00,2018,100.0,False,2018-07-25,408.29,0.19,11,pass
953,39,San Joaquin,38.052055,-120.945482,CAL FIRE Tuolumne-Calaveras Unit,Waverly Fire,12300.0,2018-06-29 15:11:00+00:00,2019-01-04 09:58:00+00:00,2018,100.0,False,2018-06-29,411.57,0.29,14,pass
954,7,Contra Costa,37.94714000000001,-121.9921,Unified Command: CAL FIRE and Contra Costa County Fire Department,Valley Fire,268.0,2018-06-29 16:06:00+00:00,2019-01-04 09:58:00+00:00,2018,100.0,False,2018-06-29,411.57,0.29,14,pass
955,15,Kern,35.1234,-118.72905,CAL FIRE Kern County Fire,Sheep Fire,95.0,2018-06-29 17:53:00+00:00,2019-01-04 09:57:00+00:00,2018,100.0,False,2018-06-29,411.57,0.29,14,pass
956,43,Santa Clara,37.66074,-121.67144,CAL FIRE Santa Clara Unit,Tesla Fire,70.0,2018-06-29 20:59:00+00:00,2019-01-04 09:57:00+00:00,2018,100.0,False,2018-06-29,411.57,0.29,14,pass
957,34,Sacramento,38.595865,-121.17693,Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire,Grant Fire,30.0,2018-06-29 15:46:00+00:00,2019-01-04 09:58:00+00:00,2018,100.0,False,2018-06-29,411.57,0.29,14,pass
958,4,Butte,39.6139,-121.954098,CAL FIRE Butte Unit/Butte County Fire Department,Llano Fire,10.0,2018-06-29 11:44:00+00:00,2019-01-04 09:58:00+00:00,2018,100.0,False,2018-06-29,411.57,0.29,14,pass
959,26,Mono,38.347395,-119.45186,Humboldt-Toiyabe National Forest,Boot Fire,6974.0,2018-09-04 14:26:00+00:00,2019-01-04 09:09:00+00:00,2018,100.0,False,2018-09-04,406.18,0.29,9,pass
960,53,Trinity,40.616251,-123.52019,Shasta-Trinity National Forest,Kerlin Fire,1751.0,2018-09-04 15:20:00+00:00,2019-01-04 09:08:00+00:00,2018,100.0,False,2018-09-04,406.18,0.29,9,pass
961,9,El Dorado,38.94388,-120.92611,CAL FIRE Amador-El Dorado Unit,Sliger Fire,150.0,2018-09-04 15:03:00+00:00,2019-01-04 09:09:00+00:00,2018,100.0,True,2018-09-04,406.18,0.29,9,pass
962,45,Shasta,40.678889,-122.400556,Shasta Lake Fire Protection District,Ranchera Fire,13.0,2018-09-04 14:43:00+00:00,2019-01-04 09:08:00+00:00,2018,100.0,False,2018-09-04,406.18,0.29,9,pass
963,24,Merced,37.39339,-120.34207,CAL FIRE Madera-Mariposa-Merced ,Planada Fire,4564.0,2018-06-15 10:34:00+00:00,2019-01-04 10:06:00+00:00,2018,100.0,False,2018-06-15,410.98,0.04,6,pass
964,20,Madera,37.14663,-119.91223,CAL FIRE Madera-Mariposa-Merced ,Raymond Fire,60.0,2018-06-15 11:46:00+00:00,2019-01-04 10:06:00+00:00,2018,100.0,False,2018-06-15,410.98,0.04,6,pass
965,22,Mariposa,37.47677,-119.84299,CAL FIRE Madera-Mariposa-Merced ,Boyer Fire,53.0,2018-06-15 13:37:00+00:00,2019-01-04 10:05:00+00:00,2018,100.0,True,2018-06-15,410.98,0.04,6,pass
966,48,Solano,0.0,0.0,Suisun Fire Protection District,Branscombe Fire,4500.0,2018-10-07 13:00:00+00:00,2019-01-04 08:57:00+00:00,2018,100.0,False,2018-10-07,405.55,0.11,10,pass
967,52,Tehama,40.22027778,-122.18,CAL FIRE Tehama-Glenn Unit,Sun Fire,3889.0,2018-10-07 12:51:00+00:00,2019-01-04 08:57:00+00:00,2018,100.0,True,2018-10-07,405.55,0.11,10,pass
968,43,Santa Clara,37.1769444,-121.68694444,CAL FIRE Santa Clara Unit/San Jose City Fire & South Santa Clara County FPD,Park Fire,63.0,2018-10-07 12:57:00+00:00,2019-01-04 08:57:00+00:00,2018,100.0,False,2018-10-07,405.55,0.11,10,pass
969,20,Madera,37.571,-119.118,Sierra National Forest,Lions Fire,4064.0,2018-06-11 12:00:00+00:00,2019-01-04 10:03:00+00:00,2018,100.0,False,2018-06-11,411.03,0.08,15,pass
970,30,Orange,33.787838,-117.746625,Orange County Fire,Santiago Fire,155.0,2018-06-11 17:04:00+00:00,2019-01-04 10:08:00+00:00,2018,100.0,False,2018-06-11,411.03,0.08,15,pass
971,39,San Joaquin,38.24033,-121.09199,CAL FIRE Amador - El Dorado Unit,Liberty Fire,62.0,2018-06-11 12:16:00+00:00,2019-01-04 10:08:00+00:00,2018,100.0,False,2018-06-11,411.03,0.08,15,pass
972,12,Humboldt,41.07944000000001,-123.688056,Hoopa Valley Tribe ,Mill Creek 1 Fire,3674.0,2018-08-16 09:18:00+00:00,2019-01-04 09:17:00+00:00,2018,100.0,False,2018-08-16,406.85,0.25,15,pass
973,15,Kern,35.56888889,-118.80138889,Kern County Fire ,Pine Fire,114.0,2018-08-16 16:06:00+00:00,2019-01-04 09:17:00+00:00,2018,100.0,False,2018-08-16,406.85,0.25,15,pass
974,19,Los Angeles,34.48229,-118.60858,US Forest Service - Angeles National Forest,Charlie Fire,3380.0,2018-09-22 14:30:00+00:00,2019-01-04 09:03:00+00:00,2018,100.0,False,2018-09-22,405.91,0.07,9,pass
975,20,Madera,37.38789000000001,-119.68912,CAL FIRE Madera Mariposa Merced Unit,Oak Fire,360.0,2018-09-22 15:44:00+00:00,2019-01-04 09:03:00+00:00,2018,100.0,True,2018-09-22,405.91,0.07,9,pass
976,18,Lassen,40.33642,-120.93005,CAL FIRE Lassen-Modoc Unit,Copper Fire,53.0,2018-09-22 14:41:00+00:00,2019-01-04 09:03:00+00:00,2018,100.0,False,2018-09-22,405.91,0.07,9,pass
977,52,Tehama,39.94355,-122.3571,CAL FIRE Tehama-Glenn Unit,Apple Fire,2956.0,2018-06-09 14:10:00+00:00,2019-01-04 10:10:00+00:00,2018,100.0,True,2018-06-09,411.22,0.46,15,pass
978,11,Glenn,39.64978,-122.58218,CAL FIRE Tehama-Glenn Unit,Chrome Fire,2290.0,2018-06-09 15:32:00+00:00,2019-01-04 10:09:00+00:00,2018,100.0,True,2018-06-09,411.22,0.46,15,pass
979,19,Los Angeles,37.97638,-122.5275,Los Angeles County,South Fire,175.0,2018-06-09 14:45:00+00:00,2019-01-04 10:08:00+00:00,2018,100.0,False,2018-06-09,411.22,0.46,15,pass
980,27,Monterey,35.9352,-121.11936,Fort Hunter Liggett,Sam Fire,96.0,2018-06-09 15:31:00+00:00,2019-01-04 10:08:00+00:00,2018,100.0,False,2018-06-09,411.22,0.46,15,pass
981,21,Marin,37.97638,-122.5275,San Rafael Fire ,Mission Fire,12.0,2018-06-09 15:30:00+00:00,2019-01-04 10:09:00+00:00,2018,100.0,False,2018-06-09,411.22,0.46,15,pass
982,15,Kern,35.37444,-118.83556000000002,Kern County Fire Department,Tarina Fire,2950.0,2018-08-03 14:48:00+00:00,2019-01-04 09:26:00+00:00,2018,100.0,False,2018-08-03,407.67,0.11,13,pass
983,14,Inyo,36.6734,-118.21881,Inyo National Forest Service ,Georges Fire,2883.0,2018-07-08 13:36:00+00:00,2019-01-04 09:54:00+00:00,2018,100.0,True,2018-07-08,409.53,0.29,13,pass
984,1,Alameda,37.75646,-121.60646,CAL FIRE Santa Clara Unit,Grant Fire,640.0,2018-07-08 17:38:00+00:00,2019-01-04 09:53:00+00:00,2018,100.0,True,2018-07-08,409.53,0.29,13,pass
985,15,Kern,34.86022,-118.87881000000002,Kern County Fire Department,Lebec Fire,62.0,2018-07-08 13:38:00+00:00,2019-01-04 09:54:00+00:00,2018,100.0,False,2018-07-08,409.53,0.29,13,pass
986,7,Contra Costa,37.79718,-121.85311000000002,CAL FIRE Santa Clara Unit,Bruce Fire,56.0,2018-07-08 16:45:00+00:00,2019-01-04 09:53:00+00:00,2018,100.0,False,2018-07-08,409.53,0.29,13,pass
987,45,Shasta,40.62693,-122.23449,CAL FIRE Shasta-Trinity Unit,Vista Fire,31.0,2018-07-08 14:41:00+00:00,2019-01-04 09:53:00+00:00,2018,100.0,False,2018-07-08,409.53,0.29,13,pass
988,28,Napa,38.69601,-122.44468,CAL FIRE Sonoma-Lake-Napa Unit,Snell Fire,2490.0,2018-09-08 14:29:00+00:00,2019-01-04 09:06:00+00:00,2018,100.0,True,2018-09-08,405.19,0.43,7,pass
989,55,Tuolumne,37.83388,-120.61746,CAL FIRE Tuolumne-Calaveras Unit,Tulloch Fire,573.0,2018-09-08 13:34:00+00:00,2019-01-04 09:06:00+00:00,2018,100.0,False,2018-09-08,405.19,0.43,7,pass
990,48,Solano,38.431278000000006,-122.043747,"Unified Command: CAL FIRE Sonoma-Lake-Napa Unit, Solano County Fire",Nelson Fire,2162.0,2018-08-10 16:57:00+00:00,2019-01-04 09:20:00+00:00,2018,100.0,True,2018-08-10,407.26,0.1,13,pass
991,14,Inyo,37.40208,-118.50235,Unified Command: CAL FIRE San Bernardino Unit and Inyo County Sheriff's Office,Pleasant Fire,2070.0,2018-02-18 14:12:00+00:00,2019-01-03 09:43:00+00:00,2018,100.0,True,2018-02-18,408.43,0.15,11,pass
992,54,Tulare,0.0,0.0,CAL FIRE Tulare Unit,Wilcox Fire,33.0,2018-02-18 13:45:00+00:00,2019-01-03 09:44:00+00:00,2018,100.0,False,2018-02-18,408.43,0.15,11,pass
993,45,Shasta,40.50318,-122.42308,Unified Command: CAL FIRE and City of Redding Fire Department,Creek Fire,1678.0,2018-06-24 12:29:00+00:00,2019-01-04 10:01:00+00:00,2018,100.0,True,2018-06-24,410.97,0.14,12,pass
994,55,Tuolumne,37.80785,-120.30187,CAL FIRE Tuolumne-Calaveras Unit,Flat Fire,163.0,2018-06-24 13:54:00+00:00,2019-01-04 10:01:00+00:00,2018,100.0,True,2018-06-24,410.97,0.14,12,pass
995,5,Calaveras,37.95766,-120.68902,CAL FIRE Tuolumne-Calaveras Unit,Horse Fire,80.0,2018-06-24 15:28:00+00:00,2019-01-04 10:01:00+00:00,2018,100.0,True,2018-06-24,410.97,0.14,12,pass
996,24,Merced,37.08529,-121.09354,CAL FIRE Madera-Mariposa-Merced Unit,Romero Fire,68.0,2018-06-24 16:11:00+00:00,2019-01-04 10:00:00+00:00,2018,100.0,False,2018-06-24,410.97,0.14,12,pass
997,40,San Luis Obispo,35.73629000000001,-120.75593,Camp Roberts,Yankee Fire,1500.0,2018-06-20 18:22:00+00:00,2019-01-04 10:03:00+00:00,2018,100.0,False,2018-06-20,409.83,0.14,12,pass
998,19,Los Angeles,34.5486,-118.31138,Unified Command: US Forest Service and Los Angeles County FD,Stone Fire,1352.0,2018-06-04 12:40:00+00:00,2019-01-04 10:15:00+00:00,2018,100.0,False,2018-06-04,410.46,0.12,14,pass
999,35,San Benito,36.40755,-120.99322,CAL FIRE San Benito-Monterey,Airline Fire,1314.0,2018-06-04 17:01:00+00:00,2019-01-04 10:15:00+00:00,2018,100.0,True,2018-06-04,410.46,0.12,14,pass
1000,35,San Benito,36.37833300000001,-120.901167,CAL FIRE San Benito-Monterey,Eastern Fire,513.0,2018-06-04 17:30:00+00:00,2019-01-04 10:14:00+00:00,2018,100.0,True,2018-06-04,410.46,0.12,14,pass
1001,20,Madera,37.10181,-119.623981,CAL FIRE Madera-Mariposa-Merced ,ONeals Fire,300.0,2018-06-04 17:44:00+00:00,2019-01-04 10:14:00+00:00,2018,100.0,False,2018-06-04,410.46,0.12,14,pass
1002,35,San Benito,36.64832,-121.03253,CAL FIRE San Benito-Monterey,Panoche Fire,64.0,2018-06-04 23:17:00+00:00,2019-01-04 10:13:00+00:00,2018,100.0,False,2018-06-04,410.46,0.12,14,pass
1003,47,Siskiyou,41.64805,-122.98442,CAL FIRE Siskiyou Unit,Meamber Fire,12.0,2018-06-04 15:08:00+00:00,2019-01-04 10:13:00+00:00,2018,100.0,False,2018-06-04,410.46,0.12,14,pass
1004,36,San Bernardino,34.095568,-116.958806,San Bernardino National Forest ,Valley Fire,1350.0,2018-07-06 13:29:00+00:00,2019-01-04 09:55:00+00:00,2018,100.0,True,2018-07-06,409.48,0.12,6,pass
1005,3,Amador,38.42623,-120.95408,CAL FIRE Amador - El Dorado Unit,Irish Fire,825.0,2018-07-06 14:42:00+00:00,2019-01-04 09:54:00+00:00,2018,100.0,True,2018-07-06,409.48,0.12,6,pass
1006,37,San Diego,32.833674,-116.7311,"Unified Command: CAL FIRE San Diego, Alpine Fire District and Cleveland National Forest",West Fire,504.0,2018-07-06 23:39:00+00:00,2019-01-04 09:55:00+00:00,2018,100.0,True,2018-07-06,409.48,0.12,6,pass
1007,43,Santa Clara,37.06367,-121.53586,CAL FIRE Santa Clara Unit,Bridle Fire,116.0,2018-07-06 10:40:00+00:00,2019-01-04 09:54:00+00:00,2018,100.0,False,2018-07-06,409.48,0.12,6,pass
1008,42,Santa Barbara,34.463889,-119.831389,Santa Barbara County Fire,Holiday Fire,113.0,2018-07-06 20:40:00+00:00,2019-01-04 09:54:00+00:00,2018,100.0,True,2018-07-06,409.48,0.12,6,pass
1009,36,San Bernardino,34.22526,-117.40967,San Bernardino National Forest ,Box Fire,100.0,2018-07-06 09:36:00+00:00,2019-01-04 09:55:00+00:00,2018,100.0,False,2018-07-06,409.48,0.12,6,pass
1010,37,San Diego,32.619855,-116.764733,CAL FIRE San Diego Unit / San Diego County Fire Authority,Building Fire,10.0,2018-07-06 10:11:00+00:00,2019-01-04 09:55:00+00:00,2018,100.0,False,2018-07-06,409.48,0.12,6,pass
1011,33,Riverside,33.62924,-117.05992,CAL FIRE / Riverside County Fire,Patterson Fire,1261.0,2018-05-17 14:19:00+00:00,2019-01-04 10:24:00+00:00,2018,100.0,False,2018-05-17,412.01,0.05,6,pass
1012,42,Santa Barbara,34.74245,-120.18236,Santa Barbara County Fire,Happy Fire,60.0,2018-05-17 12:53:00+00:00,2019-01-04 10:25:00+00:00,2018,100.0,False,2018-05-17,412.01,0.05,6,pass
1013,51,Sutter,39.186144,-121.792885,Sutter County Fire Protection District,Butte Fire,1200.0,2018-07-31 17:34:00+00:00,2019-01-04 09:28:00+00:00,2018,100.0,False,2018-07-31,407.31,0.16,15,pass
1014,23,Mendocino,39.82877,-123.08489,USFS Mendocino National Forest,Eel Fire,972.0,2018-07-31 15:28:00+00:00,2019-01-04 09:29:00+00:00,2018,100.0,False,2018-07-31,407.31,0.16,15,pass
1015,14,Inyo,37.735461,-118.970443,Inyo National Forest,Owens Fire,338.0,2018-07-31 15:07:00+00:00,2019-01-04 09:29:00+00:00,2018,100.0,False,2018-07-31,407.31,0.16,15,pass
1016,31,Placer,39.268611,-120.658333,Tahoe National Forest,North Fire,1120.0,2018-09-03 16:38:00+00:00,2019-01-04 09:10:00+00:00,2018,100.0,True,2018-09-03,405.77,0.11,10,pass
1017,17,Lake,38.91842000000001,-122.85276,CAL FIRE Sonoma-Lake-Napa Unit,Kelsey Fire,24.0,2018-09-03 13:58:00+00:00,2019-01-04 09:11:00+00:00,2018,100.0,True,2018-09-03,405.77,0.11,10,pass
1018,42,Santa Barbara,35.11416667,-120.09222222,USFS Los Padres National Forest,Front Fire,1014.0,2018-08-19 13:37:00+00:00,2019-01-04 09:16:00+00:00,2018,100.0,False,2018-08-19,407.01,0.07,13,pass
1019,45,Shasta,40.36888889,-122.89055556,CAL FIRE Shasta-Trinity Unit,Gorge Fire,155.0,2018-08-19 07:32:00+00:00,2019-01-04 09:16:00+00:00,2018,100.0,False,2018-08-19,407.01,0.07,13,pass
1020,33,Riverside,33.627006,-117.171731,CAL FIRE/Riverside County Fire Department,Keller Fire,10.0,2018-08-19 15:55:00+00:00,2019-01-04 09:16:00+00:00,2018,100.0,False,2018-08-19,407.01,0.07,13,pass
1021,4,Butte,39.77124,-121.76859,Chico City Fire,Stoney Fire,962.0,2018-07-12 22:45:00+00:00,2019-01-04 09:48:00+00:00,2018,100.0,True,2018-07-12,409.17,0.35,14,pass
1022,35,San Benito,36.59036,-120.82355,CAL FIRE San Benito-Monterey,Idria Fire,116.0,2018-07-12 12:57:00+00:00,2019-01-04 09:49:00+00:00,2018,100.0,False,2018-07-12,409.17,0.35,14,pass
1023,52,Tehama,40.33682,-121.93908,CAL FIRE Tehama-Glenn Unit,Dale Fire,856.0,2018-07-09 18:30:00+00:00,2019-01-04 09:52:00+00:00,2018,100.0,False,2018-07-09,408.11,0.14,4,pass
1024,17,Lake,39.06715,-122.59789,CAL FIRE Sonoma-Lake-Napa Unit,Spring 2 Fire,80.0,2018-07-09 16:46:00+00:00,2019-01-04 09:51:00+00:00,2018,100.0,False,2018-07-09,408.11,0.14,4,pass
1025,20,Madera,37.19817000000001,-119.80414,CAL FIRE Madera-Mariposa-Merced ,Cornerstone Fire,11.0,2018-07-09 17:54:00+00:00,2019-01-04 09:52:00+00:00,2018,100.0,False,2018-07-09,408.11,0.14,4,pass
1026,57,Yolo,38.59694444,-121.99388889,CAL FIRE Sonoma-Lake-Napa Unit,Eighty Eight Fire,822.0,2018-07-18 14:24:00+00:00,2019-01-04 09:40:00+00:00,2018,100.0,False,2018-07-18,408.18,0.11,14,pass
1027,42,Santa Barbara,34.54305556,-120.31805556,Santa Barbara County Fire,Cruces Fire,77.0,2018-07-18 11:55:00+00:00,2019-01-04 09:40:00+00:00,2018,100.0,False,2018-07-18,408.18,0.11,14,pass
1028,27,Monterey,36.00912,-120.82226,CAL FIRE San Benito-Monterey Unit,Gulch Fire,650.0,2018-08-11 14:12:00+00:00,2019-01-04 09:20:00+00:00,2018,100.0,False,2018-08-11,407.14,0.32,11,pass
1029,18,Lassen,40.3768,-120.36403,Northern California District Bureau of Land Management ,Tumbleweed Fire,646.0,2018-06-14 17:45:00+00:00,2019-01-04 10:06:00+00:00,2018,100.0,False,2018-06-14,411.09,0.09,11,pass
